20,5,"Row/Col hourly results data begin"
"Hourly Results of CEC Compliance Manager"
,Software:,,"CBECC-CLI 2025.3.0 RC (1415)"
,CompMgr:,,"BEMCmpMgr 2025.3.0-RC (1083)"
,OpenStudio:,,"n/a"
,EnergyPlus:,,"n/a"
,CSE:,,"CSE 1.0.0-rc1 EXE"
,Ruleset:,,"Constructed At Runtime"
Run Title:,,,"MF8  Individual Supply + Individual Exhaust (SZHP-HRV)"
Run Date/Time:,,,"2026-09-23 13:38:28"
NonRes Cond. Area:,,,0
Residential Cond. Area:,,,7320
Gross-Up adjustment to NEM3:,,,6.6,%
Model:,,,"Proposed"
Model File:,,,"C:\Users\MichaelSawford\Documents\Claude\Projects\Complex HVAC\v1.1_build\output\EX02_MF_Central-VRF-HP\EX02_MF08_Central_VRF_HP_CZ09\EX02_MF08_Res_VRF_TYPE 2_HP_CZ09.cibd25x"

,,,,Site Electric Use,,,,,,,,,,,,,Site Natural Gas Use,,,,,,,,,,,,,Site Propane Use,,,,,,,,,,,,,LSC Multipliers,,,Source Energy Multipliers,,,CO2 Emissions Multipliers,,,Elec Demand,Building Wide,
,,,Local Time,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,,PV,Battery,NEM3 LSC,
12,16,13, 12/16 13,0,0,0.147841,0,0,0.63949,0,1.33566,0.673073,0.144897,0,0.787331,2.94097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.94209,1274.4,1051.14,0.792777,89.9626,100,4.19458e-05,0.0060051,0.006288,0,-9.48385,0,1.19279,
12,16,14, 12/16 14,0,0,0.147841,0,0,0,0,1.3654,0.650778,0.144897,0,0.147841,2.30892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.93596,1274.4,1051.14,0.781449,89.9626,100,4.13465e-05,0.0060051,0.006288,0,-7.19415,0,1.18798,
12,16,15, 12/16 15,0,0,0.147841,0,0,0.352309,0,1.41487,0.662929,0.144897,0,0.50015,2.72284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.94382,1274.4,1051.14,0.798714,89.9626,100,4.22599e-05,0.0060051,0.006288,0,-5.36533,0,1.19415,
12,16,16, 12/16 16,0,0,0.147841,0,0,0.763142,0,1.45732,0.787464,0.179396,0,0.910983,3.33516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.32179,1274.4,1051.14,1.57428,89.9626,100,8.32954e-05,0.0060051,0.006288,0,-1.81887,0,1.491,
12,16,17, 12/16 17,0,0,0.147841,0,0,0.152498,0,1.64536,1.22053,0.213895,0,0.300339,3.38012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17005,1274.4,1051.14,3.40016,89.9626,100,0.000179902,0.0060051,0.006288,0,-0.148035,0,2.15721,
12,16,18, 12/16 18,0,0,0.147841,0,0,0,0,1.89287,1.76716,0.303592,0,0.147841,4.11147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17019,1274.4,1051.14,3.40891,89.9626,100,0.000180365,0.0060051,0.006288,0,0,0,2.15732,
12,16,19, 12/16 19,0,0,0.147841,0,0,0,0,2.05918,1.71318,0.579586,0,0.147841,4.49979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17284,1274.4,1051.14,3.41009,89.9626,100,0.000180428,0.0060051,0.006288,0,0,0,2.1594,
12,16,20, 12/16 20,0,0,0.147841,0,0,0.442732,0,2.1639,1.68869,0.807282,0,0.590573,5.25044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17321,1274.4,1051.14,3.41009,89.9626,100,0.000180428,0.0060051,0.006288,0,0,0,2.15969,
12,16,21, 12/16 21,0,0,0.147841,0,0,1.49722,0,2.2548,5.15882,0.779682,0,1.64507,9.83837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17327,1274.4,1051.14,3.41009,89.9626,100,0.000180428,0.0060051,0.006288,0,0,0,2.15974,
12,16,22, 12/16 22,0,0,0.147841,0,0,1.96081,0,2.23686,0.879881,0.662385,0,2.10866,5.88779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1726,1274.4,1051.14,3.41009,89.9626,100,0.000180428,0.0060051,0.006288,0,0,0,2.15922,
12,16,23, 12/16 23,0,0,0.147841,0,0,1.98623,0,1.98349,2.93547,0.434689,0,2.13407,7.48772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1726,1274.4,1051.14,3.40872,89.9626,100,0.000180356,0.0060051,0.006288,0,0,0,2.15922,
12,16,24, 12/16 24,0,0,0.147841,0,0,1.64451,0,1.70207,2.75239,0.269094,0,1.79235,6.51591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17332,1274.4,1051.14,3.41009,89.9626,100,0.000180428,0.0060051,0.006288,0,0,0,2.15978,
12,17,1, 12/17 01,0,0,0.147841,0,0,0.0452749,0,1.37145,0.461992,0.158696,0,0.193116,2.18525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.29639,1274.4,1051.14,3.81002,89.9626,100,0.000201588,0.0060051,0.006288,0,0,0,2.25643,
12,17,2, 12/17 02,0,0,0.147841,0,0,0,0,1.25254,0.938656,0.131097,0,0.147841,2.47014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.29459,1274.4,1051.14,3.80446,89.9626,100,0.000201294,0.0060051,0.006288,0,0,0,2.25502,
12,17,3, 12/17 03,0,0,0.147841,0,0.0659839,0,0,1.2053,0.657007,0.103498,0,0.213825,2.17963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.29018,1274.4,1051.14,3.78847,89.9626,100,0.000200448,0.0060051,0.006288,0,0,0,2.25156,
12,17,4, 12/17 04,0,0,0.147841,0,0.0659839,0,0,1.19839,0.422094,0.117297,0,0.213825,1.95161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.28924,1274.4,1051.14,3.78549,89.9626,100,0.00020029,0.0060051,0.006288,0,0,0,2.25082,
12,17,5, 12/17 05,0,0,0.147841,0,0.0659839,0.310961,0,1.14212,0.415088,0.144897,0,0.524786,2.22689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.29186,1274.4,1051.14,3.79147,89.9626,100,0.000200607,0.0060051,0.006288,0,0,0,2.25288,
12,17,6, 12/17 06,0,0,0.147841,0,0.0659839,0,0,1.23715,0.498367,0.213895,0,0.213825,2.16324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.29104,1274.4,1051.14,3.79698,89.9626,100,0.000200898,0.0060051,0.006288,0,0,0,2.25223,
12,17,7, 12/17 07,0,0,0.147841,0,0.0659839,1.16888,0,1.40915,0.566063,0.289793,0,1.38271,3.64772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.29008,1274.4,1051.14,3.78622,89.9626,100,0.000200329,0.0060051,0.006288,0,0,0,2.25148,
12,17,8, 12/17 08,0,0,0.147841,0,0.0659839,1.12268,0,1.51435,0.634861,0.282894,0,1.3365,3.76861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.03249,1274.4,1051.14,3.4358,89.9626,100,0.000181788,0.0060051,0.006288,0,-2.02273,0,2.04918,
12,17,9, 12/17 09,0,0,0.147841,0,0,1.03341,0,1.40325,0.842973,0.234595,0,1.18125,3.66207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.32277,1274.4,1051.14,2.32183,89.9626,100,0.000122848,0.0060051,0.006288,0,-5.43509,0,1.49177,
12,17,10, 12/17 10,0,0,0.147841,0,0,1.58008,0,1.31768,2.55997,0.200095,0,1.72792,5.80566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.27796,1274.4,1051.14,1.50995,89.9626,100,7.98913e-05,0.0060051,0.006288,0,-7.66494,0,1.45658,
12,17,11, 12/17 11,0,0,0.147841,0,0,1.70682,0,1.33408,2.35701,0.186296,0,1.85466,5.73205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2834,1274.4,1051.14,1.48964,89.9626,100,7.8817e-05,0.0060051,0.006288,0,-9.00952,0,1.46085,
12,17,12, 12/17 12,0,0,0.147841,0,0,1.4545,0,1.33408,4.77885,0.172496,0,1.60234,7.88776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.28682,1274.4,1051.14,1.46245,89.9626,100,7.73783e-05,0.0060051,0.006288,0,-9.71606,0,1.46354,
12,17,13, 12/17 13,0,0,0.147841,0,0,0.529158,0,1.33566,2.27414,0.144897,0,0.676999,4.4317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2792,1274.4,1051.14,1.45975,89.9626,100,7.72356e-05,0.0060051,0.006288,0,-9.44998,0,1.45755,
12,17,14, 12/17 14,0,0,0.147841,0,0,0,0,1.3654,0.902044,0.144897,0,0.147841,2.56019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.27723,1274.4,1051.14,1.45848,89.9626,100,7.71682e-05,0.0060051,0.006288,0,-8.42486,0,1.45601,
12,17,15, 12/17 15,0,0,0.147841,0,0,0.0172835,0,1.41487,2.84215,0.144897,0,0.165125,4.56704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.27324,1274.4,1051.14,1.41671,89.9626,100,7.49579e-05,0.0060051,0.006288,0,-6.65881,0,1.45287,
12,17,16, 12/17 16,0,0,0.147841,0,0,0.534666,0,1.45732,0.782372,0.179396,0,0.682508,3.10159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58306,1274.4,1051.14,1.94224,89.9626,100,0.000102764,0.0060051,0.006288,0,-3.99119,0,1.6962,
12,17,17, 12/17 17,0,0,0.147841,0,0,0.364618,0,1.64536,1.21435,0.213895,0,0.512459,3.58606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.31397,1274.4,1051.14,3.8028,89.9626,100,0.000201206,0.0060051,0.006288,0,-0.858918,0,2.27025,
12,17,18, 12/17 18,0,0,0.147841,0,0,0.504792,0,1.89287,1.76152,0.303592,0,0.652633,4.61062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.31902,1274.4,1051.14,3.81466,89.9626,100,0.000201833,0.0060051,0.006288,0,0,0,2.27421,
12,17,19, 12/17 19,0,0,0.147841,0,0,0.721196,0,2.05918,1.70798,0.579586,0,0.869037,5.21578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.31916,1274.4,1051.14,3.81466,89.9626,100,0.000201833,0.0060051,0.006288,0,0,0,2.27432,
12,17,20, 12/17 20,0,0,0.147841,0,0,0.559741,0,2.1639,1.4254,0.807282,0,0.707583,5.10416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.31542,1274.4,1051.14,3.80748,89.9626,100,0.000201454,0.0060051,0.006288,0,0,0,2.27139,
12,17,21, 12/17 21,0,0,0.147841,0,0,0.74364,0,2.2548,2.96981,0.779682,0,0.891481,6.89577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.31599,1274.4,1051.14,3.81047,89.9626,100,0.000201612,0.0060051,0.006288,0,0,0,2.27183,
12,17,22, 12/17 22,0,0,0.147841,0,0,0.991263,0,2.23686,0.621792,0.662385,0,1.1391,4.66015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.31881,1274.4,1051.14,3.835,89.9626,100,0.00020291,0.0060051,0.006288,0,0,0,2.27404,
12,17,23, 12/17 23,0,0,0.147841,0,0,1.43628,0,1.98349,0.540055,0.434689,0,1.58412,4.54235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.32074,1274.4,1051.14,3.8302,89.9626,100,0.000202656,0.0060051,0.006288,0,0,0,2.27556,
12,17,24, 12/17 24,0,0,0.147841,0,0,0.783104,0,1.70207,0.498595,0.269094,0,0.930945,3.40071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.77995,1274.4,1051.14,3.83641,89.9626,100,0.000202984,0.0060051,0.006288,0.000476189,0,0,3.4216,
12,18,1, 12/18 01,0,0,0.147841,0,0,0.628412,0,1.37145,0.454198,0.158696,0,0.776253,2.7606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2223,1274.4,1051.14,3.93929,89.9626,100,0.000208428,0.0060051,0.006288,0.000935961,0,0,4.55442,
12,18,2, 12/18 02,0,0,0.147841,0,0,0.277488,0,1.25254,0.434904,0.131097,0,0.425329,2.24387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0841,1274.4,1051.14,3.89434,89.9626,100,0.000206049,0.0060051,0.006288,0.00134942,0,0,5.23125,
12,18,3, 12/18 03,0,0,0.147841,0,0,0.266057,0,1.2053,0.422791,0.103498,0,0.413898,2.14548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.13019,1274.4,1051.14,3.87394,89.9626,100,0.00020497,0.0060051,0.006288,0.000319026,0,0,2.9113,
12,18,4, 12/18 04,0,0,0.147841,0,0,0.508592,0,1.19839,0.416228,0.117297,0,0.656434,2.38835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.63793,1274.4,1051.14,3.87219,89.9626,100,0.000204878,0.0060051,0.006288,0.000126716,0,0,2.52468,
12,18,5, 12/18 05,0,0,0.147841,0,0.0659839,0.00191432,0,1.14212,0.409076,0.144897,0,0.21574,1.91183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.011,1274.4,1051.14,3.87346,89.9626,100,0.000204945,0.0060051,0.006288,0.000246456,0,0,2.81768,
12,18,6, 12/18 06,0,0,0.147841,0,0.0659839,0.435345,0,1.23715,0.491748,0.213895,0,0.649171,2.59196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.20442,1274.4,1051.14,3.87219,89.9626,100,0.000204878,0.0060051,0.006288,0.000311513,0,0,2.9696,
12,18,7, 12/18 07,0,0,0.147841,0,0.0659839,0.326159,0,1.40915,0.560906,0.289793,0,0.539984,2.79984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9673,1274.4,1051.14,3.86867,89.9626,100,0.000204691,0.0060051,0.006288,0.00159187,0,0,5.92488,
12,18,8, 12/18 08,0,0,0.147841,0,0.0659839,0,0,1.51435,0.631084,0.282894,0,0.213825,2.64216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8416,1274.4,1051.14,3.75907,89.9626,100,0.000198892,0.0060051,0.006288,0.000543623,-1.98778,0,3.47003,
12,18,9, 12/18 09,0,0,0.147841,0,0,0.426924,0,1.40325,0.706763,0.234595,0,0.574766,2.91937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.60009,1274.4,1051.14,2.71924,89.9626,100,0.000143875,0.0060051,0.006288,0,-5.48297,0,1.70958,
12,18,10, 12/18 10,0,0,0.147841,0,0,0.813669,0,1.31768,3.06762,0.200095,0,0.96151,5.5469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.49089,1274.4,1051.14,2.14895,89.9626,100,0.000113701,0.0060051,0.006288,0,-7.66514,0,1.62381,
12,18,11, 12/18 11,0,0,0.147841,0,0,1.23693,0,1.33408,5.9828,0.186296,0,1.38477,8.88795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.50098,1274.4,1051.14,2.11164,89.9626,100,0.000111727,0.0060051,0.006288,0,-8.9343,0,1.63174,
12,18,12, 12/18 12,0,0,0.147841,0,0,1.12991,0,1.33408,1.38433,0.172496,0,1.27775,4.16865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.49676,1274.4,1051.14,2.03726,89.9626,100,0.000107791,0.0060051,0.006288,0,-9.40832,0,1.62842,
12,18,13, 12/18 13,0,0,0.147841,0,0,0.657009,0,1.33566,0.665347,0.144897,0,0.80485,2.95076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.49809,1274.4,1051.14,2.04375,89.9626,100,0.000108135,0.0060051,0.006288,0,-9.1208,0,1.62947,
12,18,14, 12/18 14,0,0,0.147841,0,0,0.288011,0,1.3654,0.642387,0.144897,0,0.435852,2.58854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.49143,1274.4,1051.14,2.03018,89.9626,100,0.000107417,0.0060051,0.006288,0,-8.19099,0,1.62423,
12,18,15, 12/18 15,0,0,0.147841,0,0,0.428123,0,1.41487,0.691673,0.144897,0,0.575964,2.8274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.49616,1274.4,1051.14,2.01699,89.9626,100,0.000106719,0.0060051,0.006288,0,-6.46077,0,1.62795,
12,18,16, 12/18 16,0,0,0.147841,0,0,0.365166,0,1.45732,1.30058,0.179396,0,0.513007,3.4503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.78142,1274.4,1051.14,2.50188,89.9626,100,0.000132375,0.0060051,0.006288,0,-3.78972,0,1.85199,
12,18,17, 12/18 17,0,0,0.147841,0,0,1.04776,0,1.64536,3.10297,0.213895,0,1.1956,6.15782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.33382,1274.4,1051.14,3.88327,89.9626,100,0.000205464,0.0060051,0.006288,0,-0.790602,0,2.28583,
12,18,18, 12/18 18,0,0,0.147841,0,0,0.956173,0,1.89287,1.76199,0.303592,0,1.10401,5.06247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.33788,1274.4,1051.14,3.8863,89.9626,100,0.000205624,0.0060051,0.006288,0,0,0,2.28903,
12,18,19, 12/18 19,0,0,0.147841,0,0,0.507611,0,2.05918,1.79536,0.579586,0,0.655452,5.08958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.40467,1274.4,1051.14,3.89246,89.9626,100,0.00020595,0.0060051,0.006288,2.14e-05,0,0,2.34148,
12,18,20, 12/18 20,0,0,0.147841,0,0,0.885675,0,2.1639,2.07276,0.807282,0,1.03352,6.07745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.82964,1274.4,1051.14,3.89074,89.9626,100,0.000205859,0.0060051,0.006288,0.00016046,0,0,2.67525,
12,18,21, 12/18 21,0,0,0.147841,0,0,2.02343,0,2.2548,2.23557,0.779682,0,2.17127,7.44132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.88691,1274.4,1051.14,3.88327,89.9626,100,0.000205464,0.0060051,0.006288,0.000179797,0,0,2.72022,
12,18,22, 12/18 22,0,0,0.147841,0,0,2.02231,0,2.23686,1.34796,0.662385,0,2.17015,6.41735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.37283,1274.4,1051.14,3.9471,89.9626,100,0.000208841,0.0060051,0.006288,0.00072757,0,0,3.88725,
12,18,23, 12/18 23,0,0,0.147841,0,0,1.18316,0,1.98349,0.541332,0.434689,0,1.331,4.29051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0266,1274.4,1051.14,3.94959,89.9626,100,0.000208973,0.0060051,0.006288,0.00101505,0,0,4.40069,
12,18,24, 12/18 24,0,0,0.147841,0,0,0.366265,0,1.70207,0.500983,0.269094,0,0.514106,2.98625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9566,1274.4,1051.14,3.94545,89.9626,100,0.000208754,0.0060051,0.006288,0.0013757,0,0,5.13111,
12,19,1, 12/19 01,0,0,0.147841,0,0,0.169724,0,1.37525,0.464937,0.158696,0,0.317565,2.31644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9453,1274.4,1051.14,4.07336,89.9626,100,0.000215521,0.0060051,0.006288,0.00212765,0,0,6.69298,
12,19,2, 12/19 02,0,0,0.147841,0,0,0.419646,0,1.26694,0.439167,0.131097,0,0.567488,2.40469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0857,1274.4,1051.14,4.03281,89.9626,100,0.000213376,0.0060051,0.006288,0.00140819,0,0,5.23248,
12,19,3, 12/19 03,0,0,0.147841,0,0,0.00880629,0,1.20208,0.42621,0.103498,0,0.156648,1.88844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.41501,1274.4,1051.14,4.00585,89.9626,100,0.000211949,0.0060051,0.006288,0.00078323,0,0,3.92037,
12,19,4, 12/19 04,0,0,0.147841,0,0,0.285439,0,1.19898,0.417233,0.117297,0,0.43328,2.16679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.85018,1274.4,1051.14,4.01134,89.9626,100,0.00021224,0.0060051,0.006288,0.00055191,0,0,3.47676,
12,19,5, 12/19 05,0,0,0.147841,0,0,0,0,1.13891,0.409231,0.144897,0,0.147841,1.84088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.46366,1274.4,1051.14,4.00702,89.9626,100,0.000212012,0.0060051,0.006288,0.000400204,0,0,3.17319,
12,19,6, 12/19 06,0,0,0.147841,0,0,0.352916,0,1.23393,0.42125,0.213895,0,0.500757,2.36984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.91528,1274.4,1051.14,4.00213,89.9626,100,0.000211753,0.0060051,0.006288,0.000576262,0,0,3.52789,
12,19,7, 12/19 07,0,0,0.147841,0,0,0,0,1.38474,0.46826,0.289793,0,0.147841,2.29064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8875,1274.4,1051.14,3.99659,89.9626,100,0.000211459,0.0060051,0.006288,0.00215056,0,0,6.6476,
12,19,8, 12/19 08,0,0,0.147841,0,0,0,0,1.48614,0.607372,0.282894,0,0.147841,2.52425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88129,1274.4,1051.14,3.83993,89.9626,100,0.000203171,0.0060051,0.006288,0.000974637,-1.85671,0,4.28658,
12,19,9, 12/19 09,0,0,0.147841,0,0,0.228252,0,1.39645,0.779187,0.234595,0,0.376093,2.78632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.85389,1274.4,1051.14,2.54104,89.9626,100,0.000134446,0.0060051,0.006288,0.000149786,-5.19817,0,1.90891,
12,19,10, 12/19 10,0,0,0.147841,0,0,0.740997,0,1.3423,0.775978,0.200095,0,0.888838,3.20721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.35462,1274.4,1051.14,2.04014,89.9626,100,0.000107944,0.0060051,0.006288,0,-7.37639,0,1.51678,
12,19,11, 12/19 11,0,0,0.147841,0,0,2.08109,0,1.36561,1.27295,0.186296,0,2.22893,5.05379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.35225,1274.4,1051.14,1.95791,89.9626,100,0.000103593,0.0060051,0.006288,0,-8.75815,0,1.51492,
12,19,12, 12/19 12,0,0,0.147841,0,0,2.17054,0,1.34479,5.19553,0.172496,0,2.31838,9.03119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.34645,1274.4,1051.14,1.84726,89.9626,100,9.77385e-05,0.0060051,0.006288,0,-9.30076,0,1.51037,
12,19,13, 12/19 13,0,0,0.147841,0,0,1.25496,0,1.33256,0.891385,0.144897,0,1.4028,3.77164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.35092,1274.4,1051.14,1.84005,89.9626,100,9.7357e-05,0.0060051,0.006288,0,-9.07474,0,1.51388,
12,19,14, 12/19 14,0,0,0.147841,0,0,0.838197,0,1.3729,0.873377,0.144897,0,0.986038,3.37721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3416,1274.4,1051.14,1.82389,89.9626,100,9.65022e-05,0.0060051,0.006288,0,-8.22085,0,1.50656,
12,19,15, 12/19 15,0,0,0.147841,0,0,0.426429,0,1.43928,0.889753,0.144897,0,0.574271,3.0482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.34274,1274.4,1051.14,1.79762,89.9626,100,9.51121e-05,0.0060051,0.006288,0,-6.4627,0,1.50745,
12,19,16, 12/19 16,0,0,0.147841,0,0,0.322965,0,1.51316,1.11096,0.179396,0,0.470806,3.27432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.56387,1274.4,1051.14,2.19172,89.9626,100,0.000115964,0.0060051,0.006288,0,-3.84325,0,1.68113,
