20,5,"Row/Col hourly results data begin"
"Hourly Results of CEC Compliance Manager"
,Software:,,"CBECC-CLI 2025.3.0 RC (1415)"
,CompMgr:,,"BEMCmpMgr 2025.3.0-RC (1083)"
,OpenStudio:,,"n/a"
,EnergyPlus:,,"n/a"
,CSE:,,"CSE 1.0.0-rc1 EXE"
,Ruleset:,,"Constructed At Runtime"
Run Title:,,,"MF8  Individual Supply + Individual Exhaust (SZHP-HRV)"
Run Date/Time:,,,"2026-09-23 13:38:13"
NonRes Cond. Area:,,,0
Residential Cond. Area:,,,7320
Gross-Up adjustment to NEM3:,,,6.6,%
Model:,,,"Standard"
Model File:,,,"C:\Users\MichaelSawford\Documents\Claude\Projects\Complex HVAC\v1.1_build\output\EX02_MF_Central-VRF-HP\EX02_MF08_Central_VRF_HP_CZ09\EX02_MF08_Central_VRF_TYPE 1_HP_CZ09.cibd25x"

,,,,Site Electric Use,,,,,,,,,,,,,Site Natural Gas Use,,,,,,,,,,,,,Site Propane Use,,,,,,,,,,,,,LSC Multipliers,,,Source Energy Multipliers,,,CO2 Emissions Multipliers,,,Elec Demand,Building Wide,
,,,Local Time,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,,PV,Battery,NEM3 LSC,
6,18,8, 06/18 09,0,0,0.147841,0,0,0.586073,0,1.08917,3.17947,0.156396,0,0.733915,5.15895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75582,1138.34,945.887,0.0689872,89.9626,100,3.65011e-06,0.0060051,0.006288,0,-4.89064,0,0.261112,
6,18,9, 06/18 10,0,0,0.147841,0,0,2.26942,0,1.04044,4.00666,0.133397,0,2.41726,7.59775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75858,1138.34,945.887,0.0641164,89.9626,100,3.3924e-06,0.0060051,0.006288,0,-7.36186,0,0.263278,
6,18,10, 06/18 11,0,0.214449,0.189091,0,0,1.41955,0,1.04939,2.32325,0.124197,0,1.82309,5.31993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75746,1138.34,945.887,0.0617339,89.9626,100,3.26634e-06,0.0060051,0.006288,0,-9.12842,0,0.262396,
6,18,11, 06/18 12,0,0.54161,0.249649,0,0,0.594195,0,1.04939,2.34903,0.114997,0,1.38545,4.89886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76917,1138.34,945.887,0.0592456,89.9626,100,3.13468e-06,0.0060051,0.006288,0,-10.4427,0,0.271594,
6,18,12, 06/18 13,0,0.734314,0.285532,0,0,0.717501,0,1.05764,0.639906,0.0965977,0,1.73735,3.53149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75361,1138.34,945.887,0.0592456,89.9626,100,3.13468e-06,0.0060051,0.006288,0,-11.0971,0,0.259376,
6,18,13, 06/18 14,0,0.85532,0.31042,0,0,0.360865,0,1.07951,0.620361,0.0965977,0,1.5266,3.32308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78247,1138.34,945.887,0.0641164,89.9626,100,3.3924e-06,0.0060051,0.006288,0,-10.9917,0,0.282038,
6,18,14, 06/18 15,0,0.890228,0.32365,0,0,0.191489,0,1.11336,0.626773,0.0965977,0,1.40537,3.24209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.80749,1138.34,945.887,0.0617339,89.9626,100,3.26634e-06,0.0060051,0.006288,0,-10.3195,0,0.301689,
6,18,15, 06/18 16,0,0.900541,0.332188,0,0,0,0,1.14066,0.72791,0.119597,0,1.23273,3.2209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.77866,1138.34,945.887,0.0814292,89.9626,100,4.30842e-06,0.0060051,0.006288,0,-8.82091,0,0.279048,
6,18,16, 06/18 17,0,1.04193,0.361947,0,0,0.254372,0,1.27409,1.08164,0.142597,0,1.65825,4.15658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.81036,1138.34,945.887,0.0861941,89.9626,100,4.56053e-06,0.0060051,0.006288,0,-6.70489,0,0.303945,
6,18,17, 06/18 18,0,1.2454,0.40081,0,0,0.408518,0,1.45127,1.52952,0.202395,0,2.05472,5.23791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.86535,1138.34,945.887,0.15865,89.9626,100,8.39418e-06,0.0060051,0.006288,0,-4.0991,0,0.347132,
6,18,18, 06/18 19,0,1.49361,0.456751,0,0,0.491669,0,1.57734,2.42559,0.386391,0,2.44203,6.83136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.06116,1138.34,945.887,0.388813,89.9626,100,2.05721e-05,0.0060051,0.006288,0,-1.38411,0,0.500921,
6,18,19, 06/18 20,0,1.27693,0.421489,0,0,0.598555,0,1.66441,3.44984,0.538188,0,2.29697,7.94941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.18158,1138.34,945.887,1.22134,89.9626,100,6.46209e-05,0.0060051,0.006288,0,-0.171537,0,1.38088,
6,18,20, 06/18 21,0,1.12544,0.40161,0,0,0.545575,0,1.73818,7.06048,0.519788,0,2.07262,11.3911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6126,1138.34,945.887,1.22134,89.9626,100,6.46209e-05,0.0060051,0.006288,0,0,0,6.43169,
6,18,21, 06/18 22,0,0.726678,0.318239,0,0,0.315634,0,1.73423,2.46718,0.441589,0,1.36055,6.00355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7365,1138.34,945.887,1.19973,89.9626,100,6.34775e-05,0.0060051,0.006288,0,0,0,5.74365,
6,18,22, 06/18 23,0,0.51498,0.270232,0,0,0.955423,0,1.54502,2.73668,0.289793,0,1.74063,6.31213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24519,1138.34,945.887,1.19973,89.9626,100,6.34775e-05,0.0060051,0.006288,0,0,0,2.21623,
6,18,23, 06/18 24,0,0.377566,0.239048,0,0,1.59992,0,1.32147,0.523061,0.179396,0,2.21654,4.24046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.19527,1138.34,945.887,1.19652,89.9626,100,6.33078e-05,0.0060051,0.006288,0,0,0,1.39164,
6,18,24, 06/19 01,0,0.284314,0.216945,0,0,0.584761,0,1.05866,0.478765,0.105798,0,1.08602,2.72925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.19675,1138.34,945.887,1.20765,89.9626,100,6.38968e-05,0.0060051,0.006288,0,0,0,1.3928,
6,19,1, 06/19 02,0,0.206042,0.19887,0,0,0.00442623,0,0.957796,0.455028,0.0873981,0,0.409338,1.90956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.22004,1138.34,945.887,1.17438,89.9626,100,6.21367e-05,0.0060051,0.006288,0,0,0,1.41109,
6,19,2, 06/19 03,0,0.187959,0.196017,0,0,0,0,0.919097,0.701671,0.0689983,0,0.383976,2.07374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.21012,1138.34,945.887,1.17438,89.9626,100,6.21367e-05,0.0060051,0.006288,0,0,0,1.40329,
6,19,3, 06/19 04,0,0.144913,0.185776,0,0,0.221363,0,0.912446,2.62043,0.0781982,0,0.552052,4.16313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.21005,1138.34,945.887,1.17438,89.9626,100,6.21367e-05,0.0060051,0.006288,0,0,0,1.40325,
6,19,4, 06/19 05,0,0.0170684,0.152369,0,0,0,0,0.871833,0.432359,0.0965977,0,0.169438,1.57023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.21007,1138.34,945.887,1.17438,89.9626,100,6.21367e-05,0.0060051,0.006288,0,0,0,1.40326,
6,19,5, 06/19 06,0,0,0.147841,0,0,0.456383,0,0.936235,0.508231,0.142597,0,0.604224,2.19129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.21012,1138.34,945.887,1.17438,89.9626,100,6.21367e-05,0.0060051,0.006288,0,0,0,1.4033,
6,19,6, 06/19 07,0,0,0.147841,0,0,0.384533,0,1.06121,0.563787,0.193195,0,0.532375,2.35057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55655,1138.34,945.887,0.787903,89.9626,100,4.16879e-05,0.0060051,0.006288,0,-0.324389,0,0.889994,
6,19,7, 06/19 08,0,0.140551,0.180136,0,0,0.710267,0,1.14866,0.619431,0.188596,0,1.03095,2.98764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85459,1138.34,945.887,0.126022,89.9626,100,6.66784e-06,0.0060051,0.006288,0,-2.06655,0,0.338682,
6,19,8, 06/19 09,0,0.679414,0.291763,0,0,0.950261,0,1.08917,1.96649,0.156396,0,1.92144,5.1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.77863,1138.34,945.887,0.0788348,89.9626,100,4.17115e-06,0.0060051,0.006288,0,-4.74798,0,0.279029,
6,19,9, 06/19 10,0,1.12496,0.362577,0,0,1.0271,0,1.04044,7.32138,0.133397,0,2.51464,11.0099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.77982,1138.34,945.887,0.0788348,89.9626,100,4.17115e-06,0.0060051,0.006288,0,-6.9804,0,0.279959,
6,19,10, 06/19 11,0,1.246,0.366464,0,0,0.560365,0,1.04939,3.95392,0.124197,0,2.17283,7.30033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.79677,1138.34,945.887,0.0788348,89.9626,100,4.17115e-06,0.0060051,0.006288,0,-8.81792,0,0.293271,
6,19,11, 06/19 12,0,1.75549,0.446376,0,0,0.854956,0,1.04939,3.31192,0.114997,0,3.05682,7.53312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.79031,1138.34,945.887,0.07407,89.9626,100,3.91904e-06,0.0060051,0.006288,0,-9.96604,0,0.288196,
6,19,12, 06/19 13,0,2.14018,0.510681,0,0,2.0445,0,1.05764,5.01383,0.0965977,0,4.69536,10.8634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78028,1138.34,945.887,0.07407,89.9626,100,3.91904e-06,0.0060051,0.006288,0,-10.679,0,0.280324,
6,19,13, 06/19 14,0,2.21111,0.518533,0,0,0.620559,0,1.07951,0.625134,0.0965977,0,3.3502,5.15145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76901,1138.34,945.887,0.07407,89.9626,100,3.91904e-06,0.0060051,0.006288,0,-10.6714,0,0.271467,
6,19,14, 06/19 15,0,2.33075,0.545785,0,0,0.0642578,0,1.11336,0.630175,0.0965977,0,2.94079,4.78092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8375,1138.34,945.887,0.0812173,89.9626,100,4.29721e-06,0.0060051,0.006288,0,-9.8327,0,0.325261,
6,19,15, 06/19 16,0,2.41746,0.56752,0,0,0.192734,0,1.14066,0.731133,0.119597,0,3.17771,5.16911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.80721,1138.34,945.887,0.0861941,89.9626,100,4.56053e-06,0.0060051,0.006288,0,-8.52038,0,0.301475,
6,19,16, 06/19 17,0,2.69479,0.614628,0,0,0.518554,0,1.27409,1.08539,0.142597,0,3.82797,6.33005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.80543,1138.34,945.887,0.0982122,89.9626,100,5.19641e-06,0.0060051,0.006288,0,-6.53797,0,0.300074,
6,19,17, 06/19 18,0,3.02145,0.669255,0,0,0.357615,0,1.45127,1.53281,0.202395,0,4.04832,7.23479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88689,1138.34,945.887,0.15994,89.9626,100,8.46243e-06,0.0060051,0.006288,0,-3.97501,0,0.364055,
6,19,18, 06/19 19,0,3.05775,0.688775,0,0,0.275441,0,1.57734,1.49516,0.386391,0,4.02196,7.48086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15113,1138.34,945.887,0.518822,89.9626,100,2.74509e-05,0.0060051,0.006288,0,-1.35101,0,0.571582,
6,19,19, 06/19 20,0,2.55342,0.62573,0,0,0,0,1.66441,1.05743,0.538188,0,3.17915,6.43917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.28998,1138.34,945.887,1.26207,89.9626,100,6.67759e-05,0.0060051,0.006288,0,-0.176234,0,1.46602,
6,19,20, 06/19 21,0,1.92856,0.533708,0,0,0.612332,0,1.73818,1.29062,0.519788,0,3.0746,6.62318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7584,1138.34,945.887,1.26591,89.9626,100,6.69795e-05,0.0060051,0.006288,0,0,0,14.4001,
6,19,21, 06/19 22,0,1.30359,0.426268,0,0,1.11399,0,1.73423,0.807323,0.441589,0,2.84385,5.82699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4915,1138.34,945.887,1.23693,89.9626,100,6.54459e-05,0.0060051,0.006288,0,0,0,15.7613,
6,19,22, 06/19 23,0,0.854786,0.338409,0,0,0.822372,0,1.54502,0.55286,0.289793,0,2.01557,4.40324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1385,1138.34,945.887,1.22359,89.9626,100,6.47402e-05,0.0060051,0.006288,0,0,0,9.98627,
6,19,23, 06/19 24,0,0.544831,0.273965,0,0,0,0,1.32147,0.524373,0.179396,0,0.818796,2.84404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2729,1138.34,945.887,1.23658,89.9626,100,6.54276e-05,0.0060051,0.006288,0,0,0,6.16495,
6,19,24, 06/20 01,0,0.391504,0.241964,0,0,0.0186872,0,1.06207,0.48502,0.105798,0,0.652154,2.30504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3996,1138.34,945.887,1.20491,89.9626,100,6.37518e-05,0.0060051,0.006288,0,0,0,1.55211,
6,20,1, 06/20 02,0,0.323138,0.226149,0,0,1.17048,0,0.971365,0.4572,0.0873981,0,1.71976,3.23573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.31979,1138.34,945.887,1.33278,89.9626,100,7.05176e-05,0.0060051,0.006288,0,0,0,1.48943,
6,20,2, 06/20 03,0,0.345901,0.227073,0,0,0.111997,0,0.915962,0.444987,0.0689983,0,0.68497,2.11492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.32037,1138.34,945.887,1.33278,89.9626,100,7.05176e-05,0.0060051,0.006288,0,0,0,1.48989,
6,20,3, 06/20 04,0,0.284348,0.214237,0,0,0.0256938,0,0.91271,0.436036,0.0781982,0,0.524279,1.95122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.32037,1138.34,945.887,1.33278,89.9626,100,7.05176e-05,0.0060051,0.006288,0,0,0,1.48989,
6,20,4, 06/20 05,0,0.176763,0.191868,0,0,0.534968,0,0.868695,0.431711,0.0965977,0,0.903599,2.3006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3176,1138.34,945.887,1.33101,89.9626,100,7.0424e-05,0.0060051,0.006288,0,0,0,1.48771,
6,20,5, 06/20 06,0,0.192122,0.195691,0,0,0.356733,0,0.9331,0.442471,0.142597,0,0.744546,2.26271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.31246,1138.34,945.887,1.33266,89.9626,100,7.05111e-05,0.0060051,0.006288,0,0,0,1.48368,
6,20,6, 06/20 07,0,0.343991,0.230739,0,0,0.309001,0,1.03773,0.487493,0.193195,0,0.883731,2.60215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.07874,1138.34,945.887,0.980502,89.9626,100,5.18783e-05,0.0060051,0.006288,0,-0.385025,0,1.30012,
6,20,7, 06/20 08,0,0.5828,0.273311,0,0,0.440279,0,1.12178,0.68091,0.188596,0,1.29639,3.28768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05866,1138.34,945.887,0.331334,89.9626,100,1.75309e-05,0.0060051,0.006288,0,-2.05038,0,0.498954,
6,20,8, 06/20 09,0,1.2532,0.375741,0,0,0.551792,0,1.0824,1.58,0.156396,0,2.18074,4.99954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.96809,1138.34,945.887,0.273928,89.9626,100,1.44935e-05,0.0060051,0.006288,0,-4.54496,0,0.427828,
6,20,9, 06/20 10,0,2.13473,0.501088,0,0,0.507444,0,1.06368,2.41427,0.133397,0,3.14326,6.7546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95462,1138.34,945.887,0.252788,89.9626,100,1.3375e-05,0.0060051,0.006288,0,-6.71524,0,0.417246,
6,20,10, 06/20 11,0,2.40067,0.545056,0,0,0.100698,0,1.07928,2.03614,0.124197,0,3.04643,6.28605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92113,1138.34,945.887,0.252788,89.9626,100,1.3375e-05,0.0060051,0.006288,0,-8.6229,0,0.390941,
6,20,11, 06/20 12,0,2.5436,0.579131,0,0,0.38131,0,1.05944,2.27704,0.114997,0,3.50404,6.95552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95695,1138.34,945.887,0.243534,89.9626,100,1.28854e-05,0.0060051,0.006288,0,-9.94703,0,0.419079,
6,20,12, 06/20 13,0,2.63089,0.598675,0,0,1.49553,0,1.05439,2.7034,0.0965977,0,4.72509,8.57948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.91562,1138.34,945.887,0.243534,89.9626,100,1.28854e-05,0.0060051,0.006288,0,-10.5117,0,0.386613,
6,20,13, 06/20 14,0,2.72151,0.614356,0,0,1.12622,0,1.08643,1.98067,0.0965977,0,4.46209,7.62578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92105,1138.34,945.887,0.243534,89.9626,100,1.28854e-05,0.0060051,0.006288,0,-10.4214,0,0.390883,
6,20,14, 06/20 15,0,3.32288,0.70944,0,0,0.835522,0,1.13683,4.938,0.0965977,0,4.86785,11.0393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.96131,1138.34,945.887,0.264631,89.9626,100,1.40016e-05,0.0060051,0.006288,0,-9.66162,0,0.4225,
6,20,15, 06/20 16,0,3.42031,0.714134,0,0,0.581614,0,1.19415,3.19739,0.119597,0,4.71605,9.22719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.94724,1138.34,945.887,0.286031,89.9626,100,1.51339e-05,0.0060051,0.006288,0,-8.19439,0,0.411448,
6,20,16, 06/20 17,0,3.64803,0.749619,0,0,0.470874,0,1.32418,2.90397,0.142597,0,4.86852,9.23927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95102,1138.34,945.887,0.300365,89.9626,100,1.58923e-05,0.0060051,0.006288,0,-6.22613,0,0.414415,
6,20,17, 06/20 18,0,3.79623,0.780985,0,0,0.592613,0,1.47123,3.26255,0.202395,0,5.16982,10.106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.06346,1138.34,945.887,0.402398,89.9626,100,2.12909e-05,0.0060051,0.006288,0,-3.8051,0,0.502726,
6,20,18, 06/20 19,0,3.95078,0.818433,0,0,2.12376,0,1.57383,3.8611,0.386391,0,6.89298,12.7143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.38097,1138.34,945.887,0.826184,89.9626,100,4.37134e-05,0.0060051,0.006288,0,-1.39998,0,0.752096,
6,20,19, 06/20 20,0,3.4409,0.77591,0,0,1.47732,0,1.63754,5.84766,0.538188,0,5.69414,13.7175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.35334,1138.34,945.887,1.44256,89.9626,100,7.63261e-05,0.0060051,0.006288,0,-0.222163,0,1.51578,
6,20,20, 06/20 21,0,2.32754,0.615422,0,0,1.51199,0,1.69799,4.24448,0.519788,0,4.45496,10.9172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.7648,1138.34,945.887,1.44433,89.9626,100,7.64197e-05,0.0060051,0.006288,0,0,0,30.8982,
6,20,21, 06/20 22,0,1.54231,0.486942,0,0,0.892082,0,1.69065,5.31954,0.441589,0,2.92133,10.3731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1138.34,945.887,1.3885,89.9626,100,7.34653e-05,0.0060051,0.006288,0,0,0,21.6583,
6,20,22, 06/20 23,0,0.966232,0.374651,0,0,1.01867,0,1.52166,1.18861,0.289793,0,2.35955,5.35961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1675,1138.34,945.887,1.38666,89.9626,100,7.33681e-05,0.0060051,0.006288,0,0,0,12.3653,
6,20,23, 06/20 24,0,0.76209,0.331535,0,0,0.541728,0,1.29442,6.08372,0.179396,0,1.63535,9.19288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4662,1138.34,945.887,1.39457,89.9626,100,7.37867e-05,0.0060051,0.006288,0,0,0,7.1021,
6,20,24, 06/21 01,0,0.430259,0.254792,0,0,0.249527,0,1.06207,1.58899,0.105798,0,0.934578,3.69143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.27164,1138.34,945.887,1.37086,89.9626,100,7.25321e-05,0.0060051,0.006288,0,0,0,2.237,
6,21,1, 06/21 02,0,0.321708,0.228333,0,0,0.200189,0,0.971365,0.45729,0.0873981,0,0.75023,2.26628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3404,1138.34,945.887,1.37784,89.9626,100,7.29013e-05,0.0060051,0.006288,0,0,0,1.50562,
6,21,2, 06/21 03,0,0.275712,0.216636,0,0,0.628248,0,0.915962,0.445154,0.0689983,0,1.1206,2.55071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.34093,1138.34,945.887,1.37784,89.9626,100,7.29013e-05,0.0060051,0.006288,0,0,0,1.50604,
6,21,3, 06/21 04,0,0.215818,0.202736,0,0,0,0,0.91271,0.436106,0.0781982,0,0.418554,1.84557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33793,1138.34,945.887,1.37784,89.9626,100,7.29013e-05,0.0060051,0.006288,0,0,0,1.50368,
6,21,4, 06/21 05,0,0.170697,0.191576,0,0,0.173316,0,0.868695,0.431564,0.0965977,0,0.535589,1.93245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33725,1138.34,945.887,1.37432,89.9626,100,7.27153e-05,0.0060051,0.006288,0,0,0,1.50314,
6,21,5, 06/21 06,0,0.184436,0.195117,0,0,0.546351,0,0.9331,0.442427,0.142597,0,0.925904,2.44403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33718,1138.34,945.887,1.37432,89.9626,100,7.27153e-05,0.0060051,0.006288,0,0,0,1.50309,
6,21,6, 06/21 07,0,0.298136,0.223529,0,0,0.236644,0,1.03773,0.635086,0.193195,0,0.758309,2.62432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.27714,1138.34,945.887,1.3112,89.9626,100,6.93753e-05,0.0060051,0.006288,0,-0.438747,0,1.45594,
6,21,7, 06/21 08,0,0.422884,0.249632,0,0,0.0659862,0,1.12178,2.07566,0.188596,0,0.738503,4.12454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19158,1138.34,945.887,0.462226,89.9626,100,2.44564e-05,0.0060051,0.006288,0,-2.1033,0,0.603354,
6,21,8, 06/21 09,0,0.652071,0.298038,0,0,0.196007,0,1.0824,3.51328,0.156396,0,1.14612,5.8982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.03553,1138.34,945.887,0.315123,89.9626,100,1.66731e-05,0.0060051,0.006288,0,-4.70948,0,0.48079,
6,21,9, 06/21 10,0,0.641154,0.287319,0,0,1.99278,0,1.06368,2.10628,0.133397,0,2.92125,6.2246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01868,1138.34,945.887,0.310148,89.9626,100,1.64099e-05,0.0060051,0.006288,0,-7.09708,0,0.467554,
6,21,10, 06/21 11,0,1.07441,0.369881,0,0,2.19569,0,1.07928,2.28592,0.124197,0,3.63998,7.12938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.00353,1138.34,945.887,0.305171,89.9626,100,1.61466e-05,0.0060051,0.006288,0,-8.93407,0,0.455658,
