20,5,"Row/Col hourly results data begin"
"Hourly Results of CEC Compliance Manager"
,Software:,,"CBECC-CLI 2025.3.0 RC (1415)"
,CompMgr:,,"BEMCmpMgr 2025.3.0-RC (1083)"
,OpenStudio:,,"n/a"
,EnergyPlus:,,"n/a"
,CSE:,,"CSE 1.0.0-rc1 EXE"
,Ruleset:,,"Constructed At Runtime"
Run Title:,,,"MF8 Central Supply + Individual Exhaust (SZHP)"
Run Date/Time:,,,"2026-09-23 13:29:34"
NonRes Cond. Area:,,,0
Residential Cond. Area:,,,7320
Gross-Up adjustment to NEM3:,,,6.6,%
Model:,,,"Proposed"
Model File:,,,"C:\Users\MichaelSawford\Documents\Claude\Projects\Complex HVAC\v1.1_build\output\EX01_MF_Ventilation\1b\EX01b_MF08_CSUP_IEXH_SZHP_CZ09\EX01b_MF08_CSUP_IEXH_SZHP_CZ09.cibd25x"

,,,,Site Electric Use,,,,,,,,,,,,,Site Natural Gas Use,,,,,,,,,,,,,Site Propane Use,,,,,,,,,,,,,LSC Multipliers,,,Source Energy Multipliers,,,CO2 Emissions Multipliers,,,Elec Demand,Building Wide,
,,,Local Time,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,,PV,Battery,NEM3 LSC,
7,10,16, 07/10 17,0,0.861417,0.561045,0,0,0.188756,0,1.32712,1.12229,0.146162,0,1.61122,4.20679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.21683,1136.34,924.971,1.38364,89.9626,100,7.32085e-05,0.0060051,0.006288,0,-6.35898,0,1.40857,
7,10,17, 07/10 18,0,0.898939,0.578459,0,0,0.520498,0,1.5094,1.73047,0.207455,0,1.9979,5.44522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.31305,1136.34,924.971,1.53024,89.9626,100,8.09649e-05,0.0060051,0.006288,0,-3.83018,0,1.48414,
7,10,18, 07/10 19,0,0.782506,0.557795,0,0,0.57955,0,1.63926,2.82295,0.396051,0,1.91985,6.77812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.90088,1136.34,924.971,2.62736,89.9626,100,0.000139014,0.0060051,0.006288,0,-1.59176,0,1.94581,
7,10,19, 07/10 20,0,0.446843,0.473517,0,0,0.912478,0,1.72919,2.64337,0.551643,0,1.83284,6.75704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.00773,1136.34,924.971,2.89849,89.9626,100,0.000153359,0.0060051,0.006288,0,-0.322827,0,2.02973,
7,10,20, 07/10 21,0,0.41717,0.468,0,0,0.538724,0,1.80538,5.13338,0.532782,0,1.4239,8.89544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.01237,1136.34,924.971,2.90747,89.9626,100,0.000153834,0.0060051,0.006288,0,0,0,2.03338,
7,10,21, 07/10 22,0,0.137269,0.387444,0,0,0.0681641,0,1.80171,0.759789,0.452629,0,0.592877,3.60701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.96945,1136.34,924.971,2.78485,89.9626,100,0.000147347,0.0060051,0.006288,0,0,0,1.99967,
7,10,22, 07/10 23,0,0,0.347797,0,0,1.5128,0,1.60632,1.80351,0.297038,0,1.8606,5.56746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.96859,1136.34,924.971,2.78313,89.9626,100,0.000147256,0.0060051,0.006288,0,0,0,1.99899,
7,10,23, 07/10 24,0,0.124358,0.383163,0,0,0.649124,0,1.37607,1.586,0.183881,0,1.15664,4.3026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9746,1136.34,924.971,2.80522,89.9626,100,0.000148424,0.0060051,0.006288,0,0,0,2.00371,
7,10,24, 07/11 01,0,0.0536685,0.363001,0,0,0.367387,0,1.10757,0.48436,0.108443,0,0.784057,2.48443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.79318,1136.34,924.971,2.79402,89.9626,100,0.000147832,0.0060051,0.006288,0.000130542,0,0,2.64661,
7,11,1, 07/11 02,0,0.0211519,0.35378,0,0,0.252706,0,1.01398,0.456824,0.089583,0,0.627638,2.18803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93606,1136.34,924.971,2.72235,89.9626,100,0.00014404,0.0060051,0.006288,0,0,0,1.97344,
7,11,2, 07/11 03,0,0.00042175,0.347916,0,0,0.4326,0,0.956522,0.444569,0.0707235,0,0.780938,2.25275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93654,1136.34,924.971,2.72064,89.9626,100,0.000143949,0.0060051,0.006288,0,0,0,1.97382,
7,11,3, 07/11 04,0,0,0.347797,0,0,0,0,0.953457,0.435647,0.0801531,0,0.347797,1.81705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93655,1136.34,924.971,2.72064,89.9626,100,0.000143949,0.0060051,0.006288,0,0,0,1.97383,
7,11,4, 07/11 05,0,0,0.347797,0,0,0,0,0.907858,0.43098,0.0990126,0,0.347797,1.78565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93518,1136.34,924.971,2.71501,89.9626,100,0.000143651,0.0060051,0.006288,0,0,0,1.97275,
7,11,5, 07/11 06,0,0,0.347797,0,0,0.266194,0,0.973996,0.442502,0.146162,0,0.613991,2.17665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93658,1136.34,924.971,2.71501,89.9626,100,0.000143651,0.0060051,0.006288,0,0,0,1.97385,
7,11,6, 07/11 07,0,0,0.347797,0,0,0.480552,0,1.08134,0.489524,0.198026,0,0.828349,2.59724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93683,1136.34,924.971,2.719,89.9626,100,0.000143862,0.0060051,0.006288,0,-0.16291,0,1.97404,
7,11,7, 07/11 08,0,0,0.347797,0,0,0,0,1.16806,0.609073,0.193311,0,0.347797,2.31824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.42792,1136.34,924.971,2.05984,89.9626,100,0.000108986,0.0060051,0.006288,0,-0.838923,0,1.57436,
7,11,8, 07/11 09,0,0,0.347797,0,0,0,0,1.12876,0.75278,0.160306,0,0.347797,2.38964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.59169,1136.34,924.971,1.10894,89.9626,100,5.8674e-05,0.0060051,0.006288,0,-1.64231,0,0.917592,
7,11,9, 07/11 10,0,0,0.347797,0,0,0.25029,0,1.11065,0.757037,0.136732,0,0.598087,2.60251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.39823,1136.34,924.971,0.47732,89.9626,100,2.5255e-05,0.0060051,0.006288,0,-3.21412,0,0.765647,
7,11,10, 07/11 11,0,0,0.347797,0,0,0.669956,0,1.12685,0.993723,0.127302,0,1.01775,3.26563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4172,1136.34,924.971,0.455412,89.9626,100,2.40959e-05,0.0060051,0.006288,0,-6.76979,0,0.780552,
7,11,11, 07/11 12,0,0.103194,0.372465,0,0,1.39741,0,1.10619,2.98017,0.117872,0,1.87307,6.0773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.37429,1136.34,924.971,0.45098,89.9626,100,2.38613e-05,0.0060051,0.006288,0,-10.5603,0,0.746849,
7,11,12, 07/11 13,0,0.333789,0.427153,0,0,0.609,0,1.10118,1.01672,0.0990126,0,1.36994,3.58686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.39223,1136.34,924.971,0.463971,89.9626,100,2.45487e-05,0.0060051,0.006288,0,-11.4248,0,0.760942,
7,11,13, 07/11 14,0,0.611573,0.489614,0,0,0.109718,0,1.13424,3.00921,0.0990126,0,1.2109,5.45337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.39179,1136.34,924.971,0.466798,89.9626,100,2.46983e-05,0.0060051,0.006288,0,-11.3855,0,0.760591,
7,11,14, 07/11 15,0,0.82149,0.534248,0,0,0.713303,0,1.18604,7.72355,0.0990126,0,2.06904,11.0776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.38568,1136.34,924.971,0.472723,89.9626,100,2.50118e-05,0.0060051,0.006288,0,-10.6472,0,0.755795,
7,11,15, 07/11 16,0,0.654058,0.500356,0,0,1.11397,0,1.24537,3.87069,0.122587,0,2.26838,7.50703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.40657,1136.34,924.971,0.491299,89.9626,100,2.59947e-05,0.0060051,0.006288,0,-9.25731,0,0.772199,
7,11,16, 07/11 17,0,0.578698,0.486713,0,0,0.667817,0,1.37891,1.01183,0.146162,0,1.73323,4.27014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4218,1136.34,924.971,0.575851,89.9626,100,3.04683e-05,0.0060051,0.006288,0,-7.16789,0,0.784166,
7,11,17, 07/11 18,0,0.871496,0.559308,0,0,0,0,1.52999,1.29649,0.207455,0,1.4308,4.46474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.48835,1136.34,924.971,0.614429,89.9626,100,3.25095e-05,0.0060051,0.006288,0,-4.49462,0,0.836428,
7,11,18, 07/11 19,0,1.14994,0.637542,0,0,2.16466,0,1.63553,2.20192,0.396051,0,3.95215,8.18566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8795,1136.34,924.971,1.40672,89.9626,100,7.44298e-05,0.0060051,0.006288,0,-1.58068,0,1.14363,
7,11,19, 07/11 20,0,1.08981,0.638429,0,0,1.52696,0,1.70107,2.43007,0.551643,0,3.2552,7.93798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.97018,1136.34,924.971,2.82237,89.9626,100,0.000149332,0.0060051,0.006288,0,-0.150728,0,2.00024,
7,11,20, 07/11 21,0,0.636856,0.52645,0,0,2.2255,0,1.76353,3.77739,0.532782,0,3.3888,9.4625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.971,1136.34,924.971,2.82073,89.9626,100,0.000149245,0.0060051,0.006288,0,0,0,2.00088,
7,11,21, 07/11 22,0,0.362236,0.453458,0,0,1.55327,0,1.75606,6.1844,0.452629,0,2.36897,10.7621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93639,1136.34,924.971,2.72401,89.9626,100,0.000144127,0.0060051,0.006288,0,0,0,1.9737,
7,11,22, 07/11 23,0,0,0.347797,0,0,0.540175,0,1.58193,1.13642,0.297038,0,0.887972,3.90336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93691,1136.34,924.971,2.72235,89.9626,100,0.00014404,0.0060051,0.006288,0,0,0,1.9741,
7,11,23, 07/11 24,0,0.021553,0.35423,0,0,0.0582991,0,1.34642,0.503375,0.183881,0,0.434082,2.46776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9421,1136.34,924.971,2.7425,89.9626,100,0.000145106,0.0060051,0.006288,0,0,0,1.97819,
7,11,24, 07/12 01,0,0.00225844,0.348472,0,0,0,0,1.10757,0.484541,0.108443,0,0.350731,2.05128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93893,1136.34,924.971,2.7344,89.9626,100,0.000144677,0.0060051,0.006288,0,0,0,1.97569,
7,12,1, 07/12 02,0,0,0.347797,0,0,0.0165811,0,1.01398,0.456728,0.089583,0,0.364378,1.92467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.79924,1136.34,924.971,2.43264,89.9626,100,0.000128711,0.0060051,0.006288,0,0,0,1.86599,
7,12,2, 07/12 03,0,0,0.347797,0,0,1.03716,0,0.956522,0.873583,0.0707235,0,1.38495,3.28578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.79922,1136.34,924.971,2.43264,89.9626,100,0.000128711,0.0060051,0.006288,0,0,0,1.86597,
7,12,3, 07/12 04,0,0,0.347797,0,0,0.66896,0,0.953457,0.730558,0.0801531,0,1.01676,2.78092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.79923,1136.34,924.971,2.43264,89.9626,100,0.000128711,0.0060051,0.006288,0,0,0,1.86597,
7,12,4, 07/12 05,0,0,0.347797,0,0,0.104221,0,0.907858,0.429699,0.0990126,0,0.452018,1.88859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.79785,1136.34,924.971,2.42236,89.9626,100,0.000128167,0.0060051,0.006288,0,0,0,1.86489,
7,12,5, 07/12 06,0,0,0.347797,0,0,0,0,0.973996,0.440527,0.146162,0,0.347797,1.90848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.79794,1136.34,924.971,2.4269,89.9626,100,0.000128407,0.0060051,0.006288,0,0,0,1.86496,
7,12,6, 07/12 07,0,0,0.347797,0,0,0,0,1.08134,0.486491,0.198026,0,0.347797,2.11365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.70589,1136.34,924.971,2.33068,89.9626,100,0.000123316,0.0060051,0.006288,0,-0.25795,0,1.79267,
7,12,7, 07/12 08,0,0,0.347797,0,0,0.354055,0,1.16806,0.605244,0.193311,0,0.701852,2.66847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44603,1136.34,924.971,0.966806,89.9626,100,5.11537e-05,0.0060051,0.006288,0,-1.91172,0,0.803192,
7,12,8, 07/12 09,0,0,0.347797,0,0,0.989886,0,1.12876,0.899054,0.160306,0,1.33768,3.5258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0268,1136.34,924.971,0.246404,89.9626,100,1.30373e-05,0.0060051,0.006288,0,-4.7878,0,0.473938,
7,12,9, 07/12 10,0,0,0.347797,0,0,1.3614,0,1.11065,3.40895,0.136732,0,1.7092,6.36554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.94976,1136.34,924.971,0.154373,89.9626,100,8.16787e-06,0.0060051,0.006288,0,-7.44862,0,0.41343,
7,12,10, 07/12 11,0,0.227589,0.399448,0,0,1.77578,0,1.12685,13.1158,0.127302,0,2.40282,16.7727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.93481,1136.34,924.971,0.152059,89.9626,100,8.04546e-06,0.0060051,0.006288,0,-9.36926,0,0.401684,
7,12,11, 07/12 12,0,0.372462,0.430981,0,0,1.64024,0,1.10619,4.10853,0.117872,0,2.44369,7.77627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95327,1136.34,924.971,0.149677,89.9626,100,7.91941e-06,0.0060051,0.006288,0,-10.5366,0,0.416184,
7,12,12, 07/12 13,0,0.423444,0.440144,0,0,0.928429,0,1.10118,3.10696,0.0990126,0,1.79202,6.09917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.924,1136.34,924.971,0.154548,89.9626,100,8.17712e-06,0.0060051,0.006288,0,-11.3548,0,0.393195,
7,12,13, 07/12 14,0,0.837514,0.530199,0,0,0.0277178,0,1.13424,3.81713,0.0990126,0,1.39543,6.44582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95092,1136.34,924.971,0.154548,89.9626,100,8.17712e-06,0.0060051,0.006288,0,-11.2898,0,0.414337,
7,12,14, 07/12 15,0,0.885689,0.542504,0,0,0.118738,0,1.18604,3.47742,0.0990126,0,1.54693,6.30941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92925,1136.34,924.971,0.156861,89.9626,100,8.29953e-06,0.0060051,0.006288,0,-10.6624,0,0.397319,
7,12,15, 07/12 16,0,1.04746,0.578871,0,0,0.926897,0,1.24537,2.43723,0.122587,0,2.55323,6.35841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.98767,1136.34,924.971,0.159244,89.9626,100,8.42558e-06,0.0060051,0.006288,0,-9.27732,0,0.443199,
7,12,16, 07/12 17,0,1.137,0.604955,0,0,0.513342,0,1.37891,3.21308,0.146162,0,2.2553,6.99346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97405,1136.34,924.971,0.161732,89.9626,100,8.55725e-06,0.0060051,0.006288,0,-7.16186,0,0.432503,
7,12,17, 07/12 18,0,1.06817,0.602335,0,0,0.176346,0,1.52999,1.94009,0.207455,0,1.84685,5.52439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0474,1136.34,924.971,0.224387,89.9626,100,1.18723e-05,0.0060051,0.006288,0,-4.50408,0,0.490117,
7,12,18, 07/12 19,0,1.05951,0.611454,0,0,0.521286,0,1.63553,1.2585,0.396051,0,2.19225,5.48233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.61228,1136.34,924.971,0.91141,89.9626,100,4.82227e-05,0.0060051,0.006288,0,-1.56958,0,0.933761,
7,12,19, 07/12 20,0,1.00695,0.606909,0,0,0.797294,0,1.70107,1.17434,0.551643,0,2.41115,5.8382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.83002,1136.34,924.971,2.52602,89.9626,100,0.000133652,0.0060051,0.006288,0,-0.140198,0,1.89016,
7,12,20, 07/12 21,0,0.692775,0.531002,0,0,1.11966,0,1.76353,2.71788,0.532782,0,2.34344,7.35763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82974,1136.34,924.971,2.52309,89.9626,100,0.000133496,0.0060051,0.006288,0,0,0,1.88993,
7,12,21, 07/12 22,0,0.394302,0.454403,0,0,1.01038,0,1.75606,0.796583,0.452629,0,1.85909,4.86436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.79956,1136.34,924.971,2.4312,89.9626,100,0.000128635,0.0060051,0.006288,0,0,0,1.86623,
7,12,22, 07/12 23,0,0.28301,0.424946,0,0,0.291676,0,1.58193,0.54617,0.297038,0,0.999632,3.42477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.79818,1136.34,924.971,2.43251,89.9626,100,0.000128704,0.0060051,0.006288,0,0,0,1.86515,
7,12,23, 07/12 24,0,0.174222,0.395702,0,0,0.590005,0,1.34642,0.503765,0.183881,0,1.15993,3.19399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.71526,1136.34,924.971,2.44372,89.9626,100,0.000129297,0.0060051,0.006288,0.000463,0,0,4.15619,
7,12,24, 07/13 01,0,0.0892378,0.372849,0,0,0.208058,0,1.10377,0.480644,0.108443,0,0.670145,2.363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8963,1136.34,924.971,2.43507,89.9626,100,0.000128839,0.0060051,0.006288,0.000809449,0,0,5.86915,
7,13,1, 07/13 02,0,0.0253621,0.355056,0,0,0,0,0.999587,0.456965,0.089583,0,0.380418,1.92655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.74331,1136.34,924.971,1.77479,89.9626,100,9.39043e-05,0.0060051,0.006288,7.82e-05,0,0,1.82206,
7,13,2, 07/13 03,0,0,0.347797,0,0,0,0,0.95966,0.445321,0.0707235,0,0.347797,1.8235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5292,1136.34,924.971,1.77479,89.9626,100,9.39043e-05,0.0060051,0.006288,4.47e-05,0,0,1.6539,
7,13,3, 07/13 04,0,0,0.347797,0,0,0,0,0.952792,0.438424,0.0801531,0,0.347797,1.81917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.39244,1136.34,924.971,1.77479,89.9626,100,9.39043e-05,0.0060051,0.006288,0,0,0,1.54649,
7,13,4, 07/13 05,0,0,0.347797,0,0,0.182416,0,0.910996,0.434492,0.0990126,0,0.530213,1.97471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.39253,1136.34,924.971,1.77479,89.9626,100,9.39043e-05,0.0060051,0.006288,0,0,0,1.54656,
7,13,5, 07/13 06,0,0,0.347797,0,0,0.0576223,0,0.977132,0.513464,0.146162,0,0.405419,2.04218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.39255,1136.34,924.971,1.77479,89.9626,100,9.39043e-05,0.0060051,0.006288,0,0,0,1.54658,
7,13,6, 07/13 07,0,0,0.347797,0,0,0,0,1.10566,0.750711,0.198026,0,0.347797,2.4022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.35305,1136.34,924.971,1.73117,89.9626,100,9.1596e-05,0.0060051,0.006288,0,-0.231842,0,1.51555,
7,13,7, 07/13 08,0,0,0.347797,0,0,0.189265,0,1.19618,2.46443,0.193311,0,0.537062,4.39099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0152,1136.34,924.971,0.391085,89.9626,100,2.06923e-05,0.0060051,0.006288,0,-1.87316,0,0.464824,
7,13,8, 07/13 09,0,0.174402,0.389876,0,0,1.35343,0,1.13555,3.44085,0.160306,0,1.91771,6.65442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90563,1136.34,924.971,0.133064,89.9626,100,7.0404e-06,0.0060051,0.006288,0,-4.71293,0,0.378771,
7,13,9, 07/13 10,0,0.478387,0.453164,0,0,1.99168,0,1.08619,2.4483,0.136732,0,2.92323,6.59446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88459,1136.34,924.971,0.126859,89.9626,100,6.71211e-06,0.0060051,0.006288,0,-7.13508,0,0.362244,
7,13,10, 07/13 11,0,0.601429,0.47009,0,0,1.57535,0,1.09552,3.67151,0.127302,0,2.64687,7.54121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.87837,1136.34,924.971,0.126054,89.9626,100,6.66953e-06,0.0060051,0.006288,0,-8.91637,0,0.357363,
7,13,11, 07/13 12,0,1.02259,0.54746,0,0,0.503163,0,1.09552,1.32617,0.117872,0,2.07322,4.61278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.87278,1136.34,924.971,0.126054,89.9626,100,6.66953e-06,0.0060051,0.006288,0,-10.3123,0,0.352971,
7,13,12, 07/13 13,0,1.34156,0.605029,0,0,0.091842,0,1.10424,0.65616,0.0990126,0,2.03843,3.89785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8835,1136.34,924.971,0.126054,89.9626,100,6.66953e-06,0.0060051,0.006288,0,-11.0489,0,0.361389,
7,13,13, 07/13 14,0,1.58267,0.649519,0,0,0.76451,0,1.12671,0.635401,0.0990126,0,2.9967,4.85782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83939,1136.34,924.971,0.130925,89.9626,100,6.92725e-06,0.0060051,0.006288,0,-10.9363,0,0.326742,
7,13,14, 07/13 15,0,1.67911,0.674691,0,0,0.117862,0,1.16172,0.641083,0.0990126,0,2.47166,4.37347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90366,1136.34,924.971,0.140492,89.9626,100,7.43342e-06,0.0060051,0.006288,0,-10.1815,0,0.377221,
7,13,15, 07/13 16,0,1.59927,0.673056,0,0,0,0,1.18978,0.747816,0.122587,0,2.27233,4.33251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.84777,1136.34,924.971,0.157561,89.9626,100,8.33654e-06,0.0060051,0.006288,0,-8.89741,0,0.333329,
7,13,16, 07/13 17,0,1.61656,0.6862,0,0,0,0,1.32712,1.12229,0.146162,0,2.30276,4.89833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.87915,1136.34,924.971,0.169722,89.9626,100,8.97999e-06,0.0060051,0.006288,0,-6.91295,0,0.35797,
7,13,17, 07/13 18,0,1.75482,0.719889,0,0,0,0,1.5094,1.59473,0.207455,0,2.47471,5.7863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.98036,1136.34,924.971,0.280037,89.9626,100,1.48167e-05,0.0060051,0.006288,0,-4.3042,0,0.437462,
7,13,18, 07/13 19,0,1.78693,0.74233,0,0,0,0,1.63926,1.81133,0.396051,0,2.52926,6.3759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.34309,1136.34,924.971,0.750569,89.9626,100,3.97126e-05,0.0060051,0.006288,0,-1.51328,0,0.722345,
