20,5,"Row/Col hourly results data begin"
"Hourly Results of CEC Compliance Manager"
,Software:,,"CBECC-CLI 2025.3.0 RC (1415)"
,CompMgr:,,"BEMCmpMgr 2025.3.0-RC (1083)"
,OpenStudio:,,"n/a"
,EnergyPlus:,,"n/a"
,CSE:,,"CSE 1.0.0-rc1 EXE"
,Ruleset:,,"Constructed At Runtime"
Run Title:,,,"MF08 Individual Supply + Central Exhaust (SZHP)"
Run Date/Time:,,,"2026-09-23 13:25:25"
NonRes Cond. Area:,,,0
Residential Cond. Area:,,,7320
Gross-Up adjustment to NEM3:,,,6.6,%
Model:,,,"Proposed"
Model File:,,,"C:\Users\MichaelSawford\Documents\Claude\Projects\Complex HVAC\v1.1_build\output\EX01_MF_Ventilation\1a\EX01a_MF08_ISUP_CEXH_SZHP_CZ09\EX01a_MF08_ISUP_CEXH_SZHP_CZ09.cibd25x"

,,,,Site Electric Use,,,,,,,,,,,,,Site Natural Gas Use,,,,,,,,,,,,,Site Propane Use,,,,,,,,,,,,,LSC Multipliers,,,Source Energy Multipliers,,,CO2 Emissions Multipliers,,,Elec Demand,Building Wide,
,,,Local Time,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,,PV,Battery,NEM3 LSC,
8,8,12, 08/08 13,0,1.30459,0.534232,0,0,1.95356,0,1.13567,2.70305,0.106258,0,3.79238,7.73736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.08856,1135.48,932.128,0.678398,89.9626,100,3.58941e-05,0.0060051,0.006288,0,-9.70768,0,1.30782,
8,8,13, 08/08 14,0,1.46085,0.567358,0,0,1.21301,0,1.16988,1.59962,0.106258,0,3.24122,6.11698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.16365,1135.48,932.128,0.867682,89.9626,100,4.5909e-05,0.0060051,0.006288,0,-9.86144,0,1.3668,
8,8,14, 08/08 15,0,1.51121,0.580997,0,0,0.108277,0,1.2242,0.822085,0.106258,0,2.20048,4.35302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.19314,1135.48,932.128,0.909171,89.9626,100,4.81042e-05,0.0060051,0.006288,0,-9.87609,0,1.38996,
8,8,15, 08/08 16,0,1.46147,0.578952,0,0,0,0,1.28593,0.848947,0.131557,0,2.04042,4.30685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10533,1135.48,932.128,0.711663,89.9626,100,3.76541e-05,0.0060051,0.006288,0,-8.55604,0,1.321,
8,8,16, 08/08 17,0,1.41487,0.577935,0,0,0.796716,0,1.42754,0.975251,0.156856,0,2.78952,5.34917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.21911,1135.48,932.128,0.929034,89.9626,100,4.91552e-05,0.0060051,0.006288,0,-6.46088,0,1.41036,
8,8,17, 08/08 18,0,1.37944,0.579734,0,0,1.25801,0,1.58901,1.24046,0.222635,0,3.21718,6.26928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.53126,1135.48,932.128,1.87225,89.9626,100,9.90605e-05,0.0060051,0.006288,0,-3.90097,0,1.65551,
8,8,18, 08/08 19,0,1.21687,0.556619,0,0,0.587133,0,1.70074,1.2064,0.425029,0,2.36062,5.6928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.36744,1135.48,932.128,3.85073,89.9626,100,0.000203742,0.0060051,0.006288,0,-1.22117,0,2.31224,
8,8,19, 08/08 20,0,0.911186,0.495805,0,0,0.83028,0,1.76893,0.910934,0.592006,0,2.23727,5.50914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7132,1135.48,932.128,4.14185,89.9626,100,0.000219145,0.0060051,0.006288,0,-0.118796,0,7.29613,
8,8,20, 08/08 21,0,0.481748,0.390001,0,0,0.658802,0,1.83402,0.7003,0.571766,0,1.53055,4.63663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0317,1135.48,932.128,4.13498,89.9626,100,0.000218782,0.0060051,0.006288,0,0,0,5.1901,
8,8,21, 08/08 22,0,0.394817,0.367433,0,0,1.18085,0,1.82471,0.942805,0.48575,0,1.9431,5.19637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8656,1135.48,932.128,3.1174,89.9626,100,0.000164942,0.0060051,0.006288,0,0,0,5.05964,
8,8,22, 08/08 23,0,0.230035,0.322776,0,0,0.624957,0,1.64146,0.91263,0.318772,0,1.17777,4.05063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.71217,1135.48,932.128,3.11525,89.9626,100,0.000164828,0.0060051,0.006288,0,0,0,2.58299,
8,8,23, 08/08 24,0,0.168031,0.30621,0,0,0,0,1.39714,0.502065,0.197335,0,0.47424,2.57079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.08334,1135.48,932.128,3.13918,89.9626,100,0.000166094,0.0060051,0.006288,0,0,0,2.08911,
8,8,24, 08/09 01,0,0.0972455,0.286431,0,0,0,0,1.14881,0.483706,0.116377,0,0.383677,2.13257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.07913,1135.48,932.128,3.10929,89.9626,100,0.000164513,0.0060051,0.006288,0,0,0,2.08581,
8,9,1, 08/09 02,0,0.043601,0.271648,0,0,0.147575,0,1.05262,0.456229,0.0961377,0,0.462824,2.06781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.07096,1135.48,932.128,3.1395,89.9626,100,0.000166111,0.0060051,0.006288,0,0,0,2.07939,
8,9,2, 08/09 03,0,0.00454812,0.260747,0,0,0.819808,0,0.993753,0.444246,0.0758981,0,1.0851,2.599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.06735,1135.48,932.128,3.13214,89.9626,100,0.000165722,0.0060051,0.006288,0,0,0,2.07655,
8,9,3, 08/09 04,0,0,0.259461,0,0,0,0,0.990648,0.435204,0.0860181,0,0.259461,1.77133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.06591,1135.48,932.128,3.1251,89.9626,100,0.000165349,0.0060051,0.006288,0,0,0,2.07542,
8,9,4, 08/09 05,0,0,0.259461,0,0,0,0,0.942798,0.430492,0.106258,0,0.259461,1.73901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.06369,1135.48,932.128,3.12358,89.9626,100,0.000165269,0.0060051,0.006288,0,0,0,2.07368,
8,9,5, 08/09 06,0,0,0.259461,0,0,0.153465,0,1.01336,0.440943,0.156856,0,0.412927,2.02409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.06664,1135.48,932.128,3.1288,89.9626,100,0.000165545,0.0060051,0.006288,0,0,0,2.07599,
8,9,6, 08/09 07,0,0,0.259461,0,0,0.459767,0,1.1277,0.485744,0.212515,0,0.719228,2.54519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0725,1135.48,932.128,3.14328,89.9626,100,0.000166311,0.0060051,0.006288,0,-0.178535,0,2.0806,
8,9,7, 08/09 08,0,0,0.259461,0,0,0,0,1.21695,0.597936,0.207455,0,0.259461,2.2818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.34866,1135.48,932.128,3.1499,89.9626,100,0.000166661,0.0060051,0.006288,0,-1.60232,0,2.29749,
8,9,8, 08/09 09,0,0,0.259461,0,0,0.217086,0,1.16987,0.73338,0.172036,0,0.476548,2.55183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.42776,1135.48,932.128,1.43533,89.9626,100,7.59434e-05,0.0060051,0.006288,0,-4.15758,0,1.57423,
8,9,9, 08/09 10,0,0.0913231,0.280436,0,0,0.552307,0,1.14598,0.95364,0.146736,0,0.924066,3.17042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.32647,1135.48,932.128,1.20898,89.9626,100,6.39669e-05,0.0060051,0.006288,0,-6.61374,0,1.49468,
8,9,10, 08/09 11,0,0.517807,0.372823,0,0,1.39216,0,1.16296,3.08454,0.136617,0,2.28279,6.66691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.31558,1135.48,932.128,1.19234,89.9626,100,6.30869e-05,0.0060051,0.006288,0,-8.66257,0,1.48612,
8,9,11, 08/09 12,0,1.49613,0.574226,0,0,1.23481,0,1.14189,5.04967,0.126497,0,3.30516,9.62322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.28897,1135.48,932.128,1.14691,89.9626,100,6.06829e-05,0.0060051,0.006288,0,-10.1098,0,1.46522,
8,9,12, 08/09 13,0,1.54322,0.575711,0,0,0.00496377,0,1.13567,5.1962,0.106258,0,2.1239,8.56203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.30997,1135.48,932.128,1.21141,89.9626,100,6.40957e-05,0.0060051,0.006288,0,-10.6537,0,1.48172,
8,9,13, 08/09 14,0,1.65424,0.603194,0,0,0.484733,0,1.16988,1.53678,0.106258,0,2.74217,5.55509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.29834,1135.48,932.128,1.20483,89.9626,100,6.37476e-05,0.0060051,0.006288,0,-10.6784,0,1.47259,
8,9,14, 08/09 15,0,1.45188,0.571284,0,0,1.12028,0,1.2242,0.822085,0.106258,0,3.14344,5.29597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.31765,1135.48,932.128,1.2518,89.9626,100,6.62329e-05,0.0060051,0.006288,0,-10.1447,0,1.48775,
8,9,15, 08/09 16,0,1.41443,0.571524,0,0,0.839542,0,1.28593,0.848947,0.131557,0,2.82549,5.09193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66792,1135.48,932.128,1.56872,89.9626,100,8.30007e-05,0.0060051,0.006288,0,-8.62671,0,1.76285,
8,9,16, 08/09 17,0,1.38239,0.573912,0,0,0.0156339,0,1.42754,0.975251,0.156856,0,1.97193,4.53158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.18721,1135.48,932.128,1.70822,89.9626,100,9.0382e-05,0.0060051,0.006288,0,-6.477,0,2.17069,
8,9,17, 08/09 18,0,1.34555,0.575043,0,0,0,0,1.58901,1.24046,0.222635,0,1.92059,4.9727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3996,1135.48,932.128,2.64073,89.9626,100,0.000139721,0.0060051,0.006288,0,-3.85614,0,2.3375,
8,9,18, 08/09 19,0,1.3364,0.579552,0,0,0,0,1.70074,1.27499,0.425029,0,1.91595,5.31671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.01194,1135.48,932.128,3.85947,89.9626,100,0.000204205,0.0060051,0.006288,0,-1.28127,0,2.81842,
8,9,19, 08/09 20,0,1.13487,0.542214,0,0,0,0,1.76893,1.59873,0.592006,0,1.67708,5.63675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1824,1135.48,932.128,3.79871,89.9626,100,0.00020099,0.0060051,0.006288,0,-0.124839,0,7.66459,
8,9,20, 08/09 21,0,0.867904,0.484397,0,0,0.0668154,0,1.83402,1.6958,0.571766,0,1.41912,5.5207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.294,1135.48,932.128,3.79441,89.9626,100,0.000200762,0.0060051,0.006288,0,0,0,5.39611,
8,9,21, 08/09 22,0,0.455304,0.381364,0,0,2.05557,0,1.82471,1.27928,0.48575,0,2.89224,6.48198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8711,1135.48,932.128,3.15569,89.9626,100,0.000166968,0.0060051,0.006288,0,0,0,5.06395,
8,9,22, 08/09 23,0,0.29782,0.340567,0,0,0.76323,0,1.64146,0.542832,0.318772,0,1.40162,3.90468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.99809,1135.48,932.128,3.1519,89.9626,100,0.000166767,0.0060051,0.006288,0,0,0,2.80754,
8,9,23, 08/09 24,0,0.195488,0.312463,0,0,1.29487,0,1.39714,0.50201,0.197335,0,1.80282,3.89931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0848,1135.48,932.128,3.17184,89.9626,100,0.000167822,0.0060051,0.006288,0,0,0,2.09026,
8,9,24, 08/10 01,0,0.114261,0.290737,0,0,0.481909,0,1.14498,0.479106,0.116377,0,0.886907,2.62737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.07523,1135.48,932.128,3.14788,89.9626,100,0.000166554,0.0060051,0.006288,0,0,0,2.08274,
8,10,1, 08/10 02,0,0.0586431,0.275697,0,0,0,0,1.03826,0.455892,0.0961377,0,0.33434,1.92463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.53915,1135.48,932.128,2.05685,89.9626,100,0.000108828,0.0060051,0.006288,0,0,0,1.66171,
8,10,2, 08/10 03,0,0.0237895,0.266038,0,0,0.299229,0,0.997108,0.444365,0.0758981,0,0.589057,2.10643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.53911,1135.48,932.128,2.05685,89.9626,100,0.000108828,0.0060051,0.006288,0,0,0,1.66168,
8,10,3, 08/10 04,0,0.00223874,0.26008,0,0,0.713865,0,0.990167,0.437653,0.0860181,0,0.976184,2.49002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.53912,1135.48,932.128,2.05513,89.9626,100,0.000108737,0.0060051,0.006288,0,0,0,1.66169,
8,10,4, 08/10 05,0,0,0.259461,0,0,0.0860485,0,0.946153,0.434172,0.106258,0,0.34551,1.83209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.536,1135.48,932.128,2.05118,89.9626,100,0.000108528,0.0060051,0.006288,0,0,0,1.65924,
8,10,5, 08/10 06,0,0,0.259461,0,0,0.522624,0,1.01671,0.509874,0.156856,0,0.782086,2.46553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.53129,1135.48,932.128,2.04991,89.9626,100,0.000108461,0.0060051,0.006288,0,0,0,1.65554,
8,10,6, 08/10 07,0,0,0.259461,0,0,0,0,1.15211,0.745096,0.212515,0,0.259461,2.36919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.53917,1135.48,932.128,2.05685,89.9626,100,0.000108828,0.0060051,0.006288,0,-0.181876,0,1.66173,
8,10,7, 08/10 08,0,0,0.259461,0,0,0.342203,0,1.2452,2.45605,0.207455,0,0.601665,4.51037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.50882,1135.48,932.128,2.08863,89.9626,100,0.00011051,0.0060051,0.006288,0,-1.55147,0,1.63789,
8,10,8, 08/10 09,0,0,0.259461,0,0,1.60875,0,1.17656,3.35462,0.172036,0,1.86821,6.57143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.17432,1135.48,932.128,1.1917,89.9626,100,6.30528e-05,0.0060051,0.006288,0,-3.72848,0,1.37518,
8,10,9, 08/10 10,0,0.062172,0.273726,0,0,1.10071,0,1.12108,1.69364,0.146736,0,1.4366,4.39806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5774,1135.48,932.128,0.588938,89.9626,100,3.11607e-05,0.0060051,0.006288,0,-6.79789,0,0.906366,
8,10,10, 08/10 11,0,0.512258,0.372379,0,0,1.27672,0,1.13111,2.74797,0.136617,0,2.16135,6.17705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56447,1135.48,932.128,0.569139,89.9626,100,3.01131e-05,0.0060051,0.006288,0,-8.71435,0,0.896216,
8,10,11, 08/10 12,0,0.899489,0.452047,0,0,0.926533,0,1.13111,0.609028,0.126497,0,2.27807,4.14471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.53475,1135.48,932.128,0.559784,89.9626,100,2.96182e-05,0.0060051,0.006288,0,-10.2688,0,0.872873,
8,10,12, 08/10 13,0,1.18992,0.51086,0,0,0.75466,0,1.13878,0.642027,0.106258,0,2.45544,4.3425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.54309,1135.48,932.128,0.587069,89.9626,100,3.10618e-05,0.0060051,0.006288,0,-10.8655,0,0.879423,
8,10,13, 08/10 14,0,1.38865,0.551602,0,0,0,0,1.16246,0.622479,0.106258,0,1.94025,3.83145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.53993,1135.48,932.128,0.592286,89.9626,100,3.13378e-05,0.0060051,0.006288,0,-10.8245,0,0.87694,
8,10,14, 08/10 15,0,1.45965,0.573092,0,0,0,0,1.19979,0.627354,0.106258,0,2.03274,3.96614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5318,1135.48,932.128,0.599174,89.9626,100,3.17023e-05,0.0060051,0.006288,0,-10.0568,0,0.870552,
8,10,15, 08/10 16,0,1.3805,0.567319,0,0,0,0,1.22992,0.726818,0.131557,0,1.94782,4.03611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.54389,1135.48,932.128,0.617835,89.9626,100,3.26896e-05,0.0060051,0.006288,0,-8.61212,0,0.880053,
8,10,16, 08/10 17,0,1.36998,0.574492,0,0,0,0,1.37537,1.07585,0.156856,0,1.94447,4.55254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57647,1135.48,932.128,0.678035,89.9626,100,3.58748e-05,0.0060051,0.006288,0,-6.48418,0,0.905639,
8,10,17, 08/10 18,0,1.51249,0.615711,0,0,0,0,1.56819,2.01823,0.222635,0,2.1282,5.93726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.72367,1135.48,932.128,0.989661,89.9626,100,5.23629e-05,0.0060051,0.006288,0,-3.8577,0,1.02125,
8,10,18, 08/10 19,0,1.34208,0.588196,0,0,0.46645,0,1.70433,1.70353,0.425029,0,2.39673,6.22961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.57565,1135.48,932.128,2.2186,89.9626,100,0.000117386,0.0060051,0.006288,0,-1.26729,0,1.69038,
8,10,19, 08/10 20,0,1.12529,0.546231,0,0,0.54738,0,1.79718,1.30771,0.592006,0,2.2189,5.9158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0978,1135.48,932.128,2.32158,89.9626,100,0.000122835,0.0060051,0.006288,0,-0.0948409,0,6.8128,
8,10,20, 08/10 21,0,0.862229,0.488185,0,0,0.529932,0,1.87614,3.19054,0.571766,0,1.88035,7.5188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7576,1135.48,932.128,2.30822,89.9626,100,0.000122128,0.0060051,0.006288,0,0,0,4.97485,
8,10,21, 08/10 22,0,0.508765,0.39929,0,0,0.337357,0,1.87067,3.18842,0.48575,0,1.24541,6.79025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5749,1135.48,932.128,2.01745,89.9626,100,0.000106743,0.0060051,0.006288,0,0,0,4.83132,
8,10,22, 08/10 23,0,0.443605,0.382738,0,0,0.958292,0,1.66611,3.93021,0.318772,0,1.78463,7.69973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.52284,1135.48,932.128,2.01351,89.9626,100,0.000106535,0.0060051,0.006288,0,0,0,2.43429,
8,10,23, 08/10 24,0,0.217396,0.320074,0,0,0.602947,0,1.42709,1.64494,0.197335,0,1.14042,4.40979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.83276,1135.48,932.128,2.02162,89.9626,100,0.000106964,0.0060051,0.006288,5.27e-05,0,0,1.89231,
8,10,24, 08/11 01,0,0.220854,0.321766,0,0,0.154848,0,1.14498,1.20407,0.116377,0,0.697469,3.1629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.91528,1135.48,932.128,2.00982,89.9626,100,0.000106339,0.0060051,0.006288,6.66e-05,0,0,1.95712,
8,11,1, 08/11 02,0,0.023314,0.266119,0,0,0.674416,0,1.03826,0.455778,0.0961377,0,0.963849,2.55402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.42292,1135.48,932.128,1.77712,89.9626,100,9.40276e-05,0.0060051,0.006288,0,0,0,1.57043,
8,11,2, 08/11 03,0,0,0.259461,0,0,0,0,0.997108,0.444178,0.0758981,0,0.259461,1.77665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4229,1135.48,932.128,1.77541,89.9626,100,9.39367e-05,0.0060051,0.006288,0,0,0,1.57041,
8,11,3, 08/11 04,0,0,0.259461,0,0,0,0,0.990167,0.437322,0.0860181,0,0.259461,1.77297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.42198,1135.48,932.128,1.77292,89.9626,100,9.38051e-05,0.0060051,0.006288,0,0,0,1.56969,
8,11,4, 08/11 05,0,0,0.259461,0,0,0,0,0.946153,0.433636,0.106258,0,0.259461,1.74551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4215,1135.48,932.128,1.77292,89.9626,100,9.38051e-05,0.0060051,0.006288,0,0,0,1.56932,
8,11,5, 08/11 06,0,0,0.259461,0,0,0.249784,0,1.01671,0.509252,0.156856,0,0.509245,2.19207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.42233,1135.48,932.128,1.77541,89.9626,100,9.39367e-05,0.0060051,0.006288,0,0,0,1.56997,
8,11,6, 08/11 07,0,0,0.259461,0,0,0.540585,0,1.15211,0.565662,0.212515,0,0.800046,2.73034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.42141,1135.48,932.128,1.77206,89.9626,100,9.37595e-05,0.0060051,0.006288,0,-0.165685,0,1.56924,
8,11,7, 08/11 08,0,0,0.259461,0,0,0.57261,0,1.2452,0.747124,0.207455,0,0.832072,3.03185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.65522,1135.48,932.128,1.1807,89.9626,100,6.2471e-05,0.0060051,0.006288,0,-1.40483,0,0.967489,
8,11,8, 08/11 09,0,0,0.259461,0,0,0.602754,0,1.17656,1.95711,0.172036,0,0.862215,4.16792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.30509,1135.48,932.128,0.376147,89.9626,100,1.99019e-05,0.0060051,0.006288,0,-3.3775,0,0.6925,
8,11,9, 08/11 10,0,0,0.259461,0,0,1.09672,0,1.12108,3.18244,0.146736,0,1.35618,5.80643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20258,1135.48,932.128,0.235524,89.9626,100,1.24616e-05,0.0060051,0.006288,0,-7.0504,0,0.611987,
8,11,10, 08/11 11,0,0.178631,0.301088,0,0,1.74486,0,1.13111,3.85555,0.136617,0,2.22458,7.34786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18351,1135.48,932.128,0.233351,89.9626,100,1.23466e-05,0.0060051,0.006288,0,-9.12496,0,0.597016,
8,11,11, 08/11 12,0,0.71635,0.421343,0,0,2.18739,0,1.13111,2.63418,0.126497,0,3.32508,7.21687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20643,1135.48,932.128,0.240289,89.9626,100,1.27137e-05,0.0060051,0.006288,0,-10.5273,0,0.615014,
8,11,12, 08/11 13,0,1.51904,0.588509,0,0,0.72683,0,1.13878,9.08104,0.106258,0,2.83438,13.1605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1899,1135.48,932.128,0.243294,89.9626,100,1.28727e-05,0.0060051,0.006288,0,-11.0998,0,0.602028,
8,11,13, 08/11 14,0,1.24229,0.522615,0,0,1.58421,0,1.16246,0.622479,0.106258,0,3.34912,5.24032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.21292,1135.48,932.128,0.249786,89.9626,100,1.32162e-05,0.0060051,0.006288,0,-10.9899,0,0.620109,
8,11,14, 08/11 15,0,1.29706,0.542291,0,0,0.820804,0,1.19979,0.627354,0.106258,0,2.66016,4.59355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19819,1135.48,932.128,0.245817,89.9626,100,1.30062e-05,0.0060051,0.006288,0,-10.3062,0,0.608543,
8,11,15, 08/11 16,0,1.49051,0.599673,0,0,0.883442,0,1.22992,1.82185,0.131557,0,2.97362,6.15695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.21337,1135.48,932.128,0.266,89.9626,100,1.40741e-05,0.0060051,0.006288,0,-8.86876,0,0.620468,
